DATAFLOW,LAST UPDATE,freq,unit,lcstruct,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BE,2008,22.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BE,2012,23.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BE,2016,26.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BE,2020,27.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BE,2021,28.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BE,2022,30.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2000,0.7,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2004,1.3,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2008,2.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2012,2.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2016,3.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2020,5.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2021,6.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,BG,2022,7.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CH,2012,36.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CH,2016,41.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CY,2020,13.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CY,2021,13.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CY,2022,13.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2000,2.2,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2004,3.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2008,6.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2012,7.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2016,7.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2020,11.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2021,13.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,CZ,2022,13.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2004,18.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2008,18.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2012,20.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2016,22.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2020,25.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2021,26.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DE,2022,27.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DK,2008,26.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DK,2012,30.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DK,2016,32.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DK,2020,34.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DK,2021,35.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,DK,2022,36.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA,2000,11.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2004,16.5,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2008,18.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2012,19.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2016,20.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2020,23.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2021,23.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA19,2022,24.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA20,2020,23.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA20,2021,23.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EA20,2022,24.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2000,1.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2004,2.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2008,5.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2012,5.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2016,7.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2020,10.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2021,11.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EE,2022,12.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2004,10.6,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2008,13.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2012,11.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2016,11.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2020,9.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2021,9.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EL,2022,9.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2000,11.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2004,14.7,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2008,17.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2012,17.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2016,18.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2020,19,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2021,19.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ES,2022,19.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU15,2000,16.1,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU15,2008,19.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU15,2012,20.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU15,2016,21.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU15,2020,24.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2004,14.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2008,16.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2012,18.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2016,19.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2020,21.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2021,22.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU27_2020,2022,23.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU28,2004,15.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU28,2008,17.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU28,2012,18.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,EU28,2016,19.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2004,16.5,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2008,18.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2012,21.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2016,22.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2020,24,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2021,25.8,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FI,2022,26.7,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2004,17.5,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2008,18.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2012,19.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2016,19.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2020,22.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2021,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,FR,2022,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2004,6.9,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2008,9.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2012,8.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2016,8.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2020,10.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2021,11.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HR,2022,12.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2000,1.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2004,3.3,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2008,4.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2012,3.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2016,3.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2020,5.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2021,6.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,HU,2022,8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2004,28.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2008,30.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2012,29.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2016,25.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2020,28.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2021,28.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IE,2022,30.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2004,14.9,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2008,15.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2012,16.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2016,25.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2020,28.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2021,32.6,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IS,2022,37.4,p
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2004,12.8,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2008,21.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2012,20.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2016,20.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2020,21.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2021,21.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,IT,2022,22.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2000,1.5,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2004,2.0,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2008,4.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2012,4.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2016,5.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2020,11.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2021,13.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LT,2022,14.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2004,30.2,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2008,30.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2012,33.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2016,35.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2020,45.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2021,47.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LU,2022,49.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2004,1.9,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2008,4.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2012,4.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2016,5.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2020,8.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2021,10.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,LV,2022,11.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ME,2012,4.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,ME,2016,5.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MK,2012,3.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MK,2016,3.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MT,2004,9.0,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MT,2008,9.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MT,2016,15.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MT,2020,12.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MT,2021,13.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,MT,2022,15,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2004,20.0,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2008,22.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2012,23.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2016,26.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2020,31.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2021,30.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NL,2022,,c
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NO,2012,44.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NO,2016,39.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NO,2020,41.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NO,2021,44.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,NO,2022,46.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2004,3.0,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2008,6.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2012,5.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2016,6.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2020,8.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2021,10,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PL,2022,10.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2004,10.0,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2008,9.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2012,10.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2016,10.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2020,12.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2021,12,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,PT,2022,12.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2004,1.3,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2008,3.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2012,2.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2016,4.6,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2020,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2021,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RO,2022,10.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RS,2012,4.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RS,2016,4.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RS,2020,6.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RS,2021,6.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,RS,2022,7.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2004,17.7,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2008,18.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2012,23.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2016,23.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2020,23.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2021,25.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SE,2022,24.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2000,8.9,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2004,10.2,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2008,12.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2012,13.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2016,14.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2020,18.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2021,19.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SI,2022,18.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2000,1.6,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2004,2.6,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2008,4.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2012,6.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2016,7.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2020,10.5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2021,11.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,SK,2022,12.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,TR,2012,7.1,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,TR,2016,6.9,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,TR,2020,5,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,UK,2000,17.5,d
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,UK,2004,17.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,UK,2008,19.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,UK,2012,21.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,Q,UK,2016,22.7,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,R,AL,2012,2.0,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,R,AL,2016,2.2,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,R,AT,2008,18.4,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,R,AT,2012,22.3,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,R,AT,2016,22.8,
ESTAT:LC_LCI_LEV(1.0),30/03/23 11:00:00,A,EUR,D11,R,AT,2020,27.4,
